iter;T;amounts;Components;phases;ellapsed_time;possible_phases;P;Error
5;2684;[0.22105643981233786, 0.16533172749473307, 0.15052747894325014, 0.18362329625283896, 0.10724984117173217, 0.05942666986933553, 0.052619205372820624, 0.06016534108295167];31955231965184;60844839774924148238142269859916978064086373404491991975915826011673682734432134722664267790862205228929243632923003429611740201148882840014789307744393435649221578532210200543340195130449543605596160426954586260079750741253800760902382585741141641705709355500892056588078705109974075423464676505869200966389656818786875811891123936833638499304770743874819402233659645518012582547793948898356282264214789109790968621442966779030667264;35.23429910000414;855424843898785778650468688892517766245337527771017691628800675458622368234770635453453268035721313464838536319204317436600114951824045136410481887261990497790782155517663237978924493859563971806234524636906072750703769428261584815707292273885678753751217897757958578211493985775946843387426178445884079034404511404875412044553895114554470411331453824977770023071523484455794044367453819591736633252601361572672883078046292866480463966829249391503762583797171078655225388251738165723285170108327040092410507074135216008649234296604007457860867904308194401415449141726135358710036082670235025408;101325;
6;2276;[0.15382159075457966, 0.4597632505505661, 0.10964670406767948, 0.06547100656178183, 0.06032689228328171, 0.050625380867060706, 0.05012774858626741, 0.05021742632878296];31955231965184;60844839774924148238142269859916978064086373404491991975915826011673682734432134722664267790862205228929243632923003429611740201148882840014789307744393435649221578532210200543340195130449543605596160426954586260079750741253800760902382585741141641705709355500892056588078705109974075423464676505869200966389656818786875811891123936833638499304770743874819402233659645518012582547793948898356282264214789109790968621442966779030667264;30.980936100007966;855424843898785778650468688892517766245337527771017691628800675458622368234770635453453268035721313464838536319204317436600114951824045136410481887261990497790782155517663237978924493859563971806234524636906072750703769428261584815707292273885678753751217897757958578211493985775946843387426178445884079034404511404875412044553895114554470411331453824977770023071523484455794044367453819591736633252601361572672883078046292866480463966829249391503762583797171078655225388251738165723285170108327040092410507074135216008649234296604007457860867904308194401415449141726135358710036082670235025408;101325;
7;2660;[0.27894536612150905, 0.3394816569754446, 0.12521611925444837, 0.05213158600620742, 0.053732934483170965, 0.05022151130346298, 0.0502683998816828, 0.050002425974073915];31955231965184;60844839774924148238142269859916978064086373404491991975915826011673682734432134722664267790862205228929243632923003429611740201148882840014789307744393435649221578532210200543340195130449543605596160426954586260079750741253800760902382585741141641705709355500892056588078705109974075423464676505869200966389656818786875811891123936833638499304770743874819402233659645518012582547793948898356282264214789109790968621442966779030667264;32.18044879997615;855424843898785778650468688892517766245337527771017691628800675458622368234770635453453268035721313464838536319204317436600114951824045136410481887261990497790782155517663237978924493859563971806234524636906072750703769428261584815707292273885678753751217897757958578211493985775946843387426178445884079034404511404875412044553895114554470411331453824977770023071523484455794044367453819591736633252601361572672883078046292866480463966829249391503762583797171078655225388251738165723285170108327040092410507074135216008649234296604007457860867904308194401415449141726135358710036082670235025408;101325;
8;1228;[0.498674236578549, 0.17860488307802652, 0.07116207642731986, 0.05103060289526054, 0.050376308977506536, 0.05001185046242443, 0.05010859129597039, 0.05003145028494282];31955231965184;0;32.38484269997571;855424843898785778650468688892517766245337527771017691628800675458622368234770635453453268035721313464838536319204317436600114951824045136410481887261990497790782155517663237978924493859563971806234524636906072750703769428261584815707292273885678753751217897757958578211493985775946843387426178445884079034404511404875412044553895114554470411331453824977770023071523484455794044367453819591736633252601361572672883078046292866480463966829249391503762583797171078655225388251738165723285170108327040092410507074135216008649234296604007457860867904308194401415449141726135358710036082670235025408;101325;
9;2613;[0.14661891156160334, 0.3063514207561116, 0.10606052804303287, 0.05999484203627112, 0.18742352175820243, 0.069809804396332, 0.06364114695837209, 0.0600998244900746];31955231965184;60844839774924148238142269859916978064086373404491991975915826011673682734432134722664267790862205228929243632923003429611740201148882840014789307744393435649221578532210200543340195130449543605596160426954586260079750741253800760902382585741141641705709355500892056588078705109974075423464676505869200966389656818786875811891123936833638499304770743874819402233659645518012582547793948898356282264214789109790968621442966779030667264;31.51421679998748;855424843898785778650468688892517766245337527771017691628800675458622368234770635453453268035721313464838536319204317436600114951824045136410481887261990497790782155517663237978924493859563971806234524636906072750703769428261584815707292273885678753751217897757958578211493985775946843387426178445884079034404511404875412044553895114554470411331453824977770023071523484455794044367453819591736633252601361572672883078046292866480463966829249391503762583797171078655225388251738165723285170108327040092410507074135216008649234296604007457860867904308194401415449141726135358710036082670235025408;101325;
10;2367;[0.10631001187531161, 0.28581537780447724, 0.2938802148222489, 0.05980650770637541, 0.06897606439066142, 0.06783125594502623, 0.06463858941575658, 0.052741978040142586];31955231965184;60844839774924148238142269859916978064086373404491991975915826011673682734432134722664267790862205228929243632923003429611740201148882840014789307744393435649221578532210200543340195130449543605596160426954586260079750741253800760902382585741141641705709355500892056588078705109974075423464676505869200966389656818786875811891123936833638499304770743874819402233659645518012582547793948898356282264214789109790968621442966779030667264;31.261457499989774;855424843898785778650468688892517766245337527771017691628800675458622368234770635453453268035721313464838536319204317436600114951824045136410481887261990497790782155517663237978924493859563971806234524636906072750703769428261584815707292273885678753751217897757958578211493985775946843387426178445884079034404511404875412044553895114554470411331453824977770023071523484455794044367453819591736633252601361572672883078046292866480463966829249391503762583797171078655225388251738165723285170108327040092410507074135216008649234296604007457860867904308194401415449141726135358710036082670235025408;101325;
11;1375;[0.10469980102038828, 0.32547710782513906, 0.26162221589543777, 0.058064132693067906, 0.05725458388975797, 0.07602660555665638, 0.060005036729704635, 0.0568505163898481];31955231965184;2468159925167137370706039404573054496461758410044623628462167156980887655363410969477118980511934028538105968806343963191252834740425128338492242970005437933912307069953691808322609654593825712086468798543126226255347709330894981070766739668146864608560976489662384589348398014848764047955432910456401534789301847457073321156789469007398829707159836656993223184906556624692715496023564638611575992293456097852354782454304579739216772872041865656826856730162905481216;38.92320700001437;855424843898785778650468688892517766245337527771017691628800675458622368234770635453453268035721313464838536319204317436600114951824045136410481887261990497790782155517663237978924493859563971806234524636906072750703769428261584815707292273885678753751217897757958578211493985775946843387426178445884079034404511404875412044553895114554470411331453824977770023071523484455794044367453819591736633252601361572672883078046292866480463966829249391503762583797171078655225388251738165723285170108327040092410507074135216008649234296604007457860867904308194401415449141726135358710036082670235025408;101325;
12;1103;[0.38671606379596685, 0.312530275101786, 0.050403229906118, 0.050088670144791896, 0.05007382216427681, 0.05008749119464513, 0.050079392356347056, 0.0500210553360683];31955231965184;0;39.5624039999675;855424843898785778650468688892517766245337527771017691628800675458622368234770635453453268035721313464838536319204317436600114951824045136410481887261990497790782155517663237978924493859563971806234524636906072750703769428261584815707292273885678753751217897757958578211493985775946843387426178445884079034404511404875412044553895114554470411331453824977770023071523484455794044367453819591736633252601361572672883078046292866480463966829249391503762583797171078655225388251738165723285170108327040092410507074135216008649234296604007457860867904308194401415449141726135358710036082670235025408;101325;
13;760;[0.4532195022025522, 0.1334169433639364, 0.08954496692974986, 0.07373128958451533, 0.07984723694643807, 0.050494086366939195, 0.05607106014185908, 0.06367491446400983];31955231965184;22112192860988234497017661038759390355714706386133357124123944977900284874880694289483546141609806804034102439616725753621301702122447067484340190752611507726244676958354883187622786221003502813210046282601713913123686167268215489339678628444773007101680597881000398419850745280463107334132310022911523579494763526181175591010516130145322414209113164498433631875447683485257016954858866318642086708566221621105848042136312755300667466798212880604423071124903351588803978049228435534510632367112776476276928125424733896790982232220554096470775085289035122080242724765696;32.87719059997471;855424843898785778650468688892517766245337527771017691628800675458622368234770635453453268035721313464838536319204317436600114951824045136410481887261990497790782155517663237978924493859563971806234524636906072750703769428261584815707292273885678753751217897757958578211493985775946843387426178445884079034404511404875412044553895114554470411331453824977770023071523484455794044367453819591736633252601361572672883078046292866480463966829249391503762583797171078655225388251738165723285170108327040092410507074135216008649234296604007457860867904308194401415449141726135358710036082670235025408;101325;
14;2824;[0.5430190967453152, 0.13593896763725916, 0.06315574948021214, 0.05350382087588761, 0.05411370075476734, 0.05007876288070035, 0.05017721087680155, 0.05001269074905674];31955231965184;60844839774924148238142269859916978064086373404491991975915826011673682734432134722664267790862205228929243632923003429611740201148882840014789307744393435649221578532210200543340195130449543605596160426954586260079750741253800760902382585741141641705709355500892056588078705109974075423464676505869200966389656818786875811891123936833638499304770743874819402233659645518012582547793948898356282264214789109790968621442966779030667264;34.09559009998338;855424843898785778650468688892517766245337527771017691628800675458622368234770635453453268035721313464838536319204317436600114951824045136410481887261990497790782155517663237978924493859563971806234524636906072750703769428261584815707292273885678753751217897757958578211493985775946843387426178445884079034404511404875412044553895114554470411331453824977770023071523484455794044367453819591736633252601361572672883078046292866480463966829249391503762583797171078655225388251738165723285170108327040092410507074135216008649234296604007457860867904308194401415449141726135358710036082670235025408;101325;
15;651;[0.11743647442470707, 0.07904568911679959, 0.5278214206932283, 0.07382607748438702, 0.05163652808369534, 0.0502027700430861, 0.050000610721005714, 0.0500304294330908];31955231965184;22112192860988234497017661038759390355714706386133357124123944977900284874880694289483546141609806814138749173250986149291827024444283077224740695344759350694810440960629163819971177966946124297093700530143640147213764655381084829521553835452078906484592853521295787977348798990057384138380300437442698895439878043661510685830742273553924704651119183737783775419707018611004325224060400357538273985998828028992261458449267924023775035146867389839516772391226387885674340679538570558465782066747419967141708914099937548373332360054794017173378993401887345364650967433216;33.313385000044946;855424843898785778650468688892517766245337527771017691628800675458622368234770635453453268035721313464838536319204317436600114951824045136410481887261990497790782155517663237978924493859563971806234524636906072750703769428261584815707292273885678753751217897757958578211493985775946843387426178445884079034404511404875412044553895114554470411331453824977770023071523484455794044367453819591736633252601361572672883078046292866480463966829249391503762583797171078655225388251738165723285170108327040092410507074135216008649234296604007457860867904308194401415449141726135358710036082670235025408;101325;
16;755;[0.23461290823514963, 0.24645298223236445, 0.12317091381751213, 0.15900781545890563, 0.05811428601906017, 0.0664928162754642, 0.06027262923605395, 0.05187564872548982];31955231965184;10116987533260096082524055519344701038843350083613432346044537236784548104142158131251870207755498241869843491949840503154533700349059604933495891516092757845536002760669018372510168641381992352422690878828403921425264898804909546212203861133396105826060846604016723617318502851379492721911198504333168360007745798276715000386930868262012372487919803660741154425422984600468584235511736890747252911974989398930766328025839451673059579779096768512152237720831309897531392;31.420739299966954;855424843898785778650468688892517766245337527771017691628800675458622368234770635453453268035721313464838536319204317436600114951824045136410481887261990497790782155517663237978924493859563971806234524636906072750703769428261584815707292273885678753751217897757958578211493985775946843387426178445884079034404511404875412044553895114554470411331453824977770023071523484455794044367453819591736633252601361572672883078046292866480463966829249391503762583797171078655225388251738165723285170108327040092410507074135216008649234296604007457860867904308194401415449141726135358710036082670235025408;101325;
17;2851;[0.49253554662088633, 0.07290476295396298, 0.1472255624867544, 0.0507707641477156, 0.07398759865019978, 0.06138426302668962, 0.05025101722147128, 0.05094048489231998];31955231965184;60844839774924148238142269859916978064086373404491991975915826011673682734432134722664267790862205228929243632923003429611740201148882840014789307744393435649221578532210200543340195130449543605596160426954586260079750741253800760902382585741141641705709355500892056588078705109974075423464676505869200966389656818786875811891123936833638499304770743874819402233659645518012582547793948898356282264214789109790968621442966779030667264;31.789780400053132;855424843898785778650468688892517766245337527771017691628800675458622368234770635453453268035721313464838536319204317436600114951824045136410481887261990497790782155517663237978924493859563971806234524636906072750703769428261584815707292273885678753751217897757958578211493985775946843387426178445884079034404511404875412044553895114554470411331453824977770023071523484455794044367453819591736633252601361572672883078046292866480463966829249391503762583797171078655225388251738165723285170108327040092410507074135216008649234296604007457860867904308194401415449141726135358710036082670235025408;101325;
18;1463;[0.17075000345368427, 0.384041917099565, 0.08948242415818734, 0.09931282588893417, 0.10363422724805754, 0.050207183827850034, 0.05191758240687248, 0.05065383591684923];31955231965184;4936319850334274741412078809146048148083741895941009114654474396983711224353417446962262045197856383393477505477981298073333092177801003893170690402629918226381425801893583249638306089011060932916711882545913595673089813860594215136603875412319872063056780234229934170370902573258458202742855339862613541223625622811109284975880936360646918962583813871730536359064933035059477071403617670074614332018787529376389125965448184915917141917483516125704588715953951342592;32.505239200021606;855424843898785778650468688892517766245337527771017691628800675458622368234770635453453268035721313464838536319204317436600114951824045136410481887261990497790782155517663237978924493859563971806234524636906072750703769428261584815707292273885678753751217897757958578211493985775946843387426178445884079034404511404875412044553895114554470411331453824977770023071523484455794044367453819591736633252601361572672883078046292866480463966829249391503762583797171078655225388251738165723285170108327040092410507074135216008649234296604007457860867904308194401415449141726135358710036082670235025408;101325;
19;1775;[0.5686065937744069, 0.05155356004918133, 0.11928620970647677, 0.05687782648335386, 0.05085833824663194, 0.051086788248850476, 0.05172656507099046, 0.05000411842010837];31955231965184;4936319850334274741412078809146048148083741895941009114654474396983711224353417446962262045197856383393477505477973280094023949726711165663261126669605591177002445529480476038487890502381531567755558634715811353994327391489389290558855200081176760764718739706396900483240978730657140294649110134359414266048559671824916231306477002587239094360042350154952545802470606322972801646353436063947766328480090856249275448462579494056043236436228728235368429604750365818880;31.95794420002494;855424843898785778650468688892517766245337527771017691628800675458622368234770635453453268035721313464838536319204317436600114951824045136410481887261990497790782155517663237978924493859563971806234524636906072750703769428261584815707292273885678753751217897757958578211493985775946843387426178445884079034404511404875412044553895114554470411331453824977770023071523484455794044367453819591736633252601361572672883078046292866480463966829249391503762583797171078655225388251738165723285170108327040092410507074135216008649234296604007457860867904308194401415449141726135358710036082670235025408;101325;
20;1592;[0.34116390665304475, 0.23462691902892008, 0.06096524434351919, 0.07259431996473889, 0.13799370162508745, 0.05169469151522992, 0.05094603969085105, 0.050015177178608566];31955231965184;0;36.17702299996745;855424843898785778650468688892517766245337527771017691628800675458622368234770635453453268035721313464838536319204317436600114951824045136410481887261990497790782155517663237978924493859563971806234524636906072750703769428261584815707292273885678753751217897757958578211493985775946843387426178445884079034404511404875412044553895114554470411331453824977770023071523484455794044367453819591736633252601361572672883078046292866480463966829249391503762583797171078655225388251738165723285170108327040092410507074135216008649234296604007457860867904308194401415449141726135358710036082670235025408;101325;
21;2468;[0.23298686769267307, 0.2543233019022837, 0.20834693113435893, 0.050998957661609605, 0.08652463651752111, 0.055988000368615606, 0.0532837641120087, 0.05754754061092927];31955231965184;60844839774924148238142269859916978064086373404491991975915826011673682734432134722664267790862205228929243632923003429611740201148882840014789307744393435649221578532210200543340195130449543605596160426954586260079750741253800760902382585741141641705709355500892056588078705109974075423464676505869200966389656818786875811891123936833638499304770743874819402233659645518012582547793948898356282264214789109790968621442966779030667264;34.77713329996914;855424843898785778650468688892517766245337527771017691628800675458622368234770635453453268035721313464838536319204317436600114951824045136410481887261990497790782155517663237978924493859563971806234524636906072750703769428261584815707292273885678753751217897757958578211493985775946843387426178445884079034404511404875412044553895114554470411331453824977770023071523484455794044367453819591736633252601361572672883078046292866480463966829249391503762583797171078655225388251738165723285170108327040092410507074135216008649234296604007457860867904308194401415449141726135358710036082670235025408;101325;
22;2353;[0.21552696764465062, 0.07694154104303247, 0.15501245582802575, 0.16712647344169215, 0.2353836265169545, 0.050008849643810326, 0.050000081315332144, 0.05000000456650197];31955231965184;60844839774924148238142269859916978064086373404491991975915826011673682734432134722664267790862205228929243632923003429611740201148882840014789307744393435649221578532210200543340195130449543605596160426954586260079750741253800760902382585741141641705709355500892056588078705109974075423464676505869200966389656818786875811891123936833638499304770743874819402233659645518012582547793948898356282264214789109790968621442966779030667264;34.91461189999245;855424843898785778650468688892517766245337527771017691628800675458622368234770635453453268035721313464838536319204317436600114951824045136410481887261990497790782155517663237978924493859563971806234524636906072750703769428261584815707292273885678753751217897757958578211493985775946843387426178445884079034404511404875412044553895114554470411331453824977770023071523484455794044367453819591736633252601361572672883078046292866480463966829249391503762583797171078655225388251738165723285170108327040092410507074135216008649234296604007457860867904308194401415449141726135358710036082670235025408;101325;
23;1223;[0.14108275748907434, 0.5066398880627762, 0.08438065727448293, 0.051576319691455784, 0.05625987481549497, 0.0597197462460872, 0.05024412526650947, 0.05009663115411897];31955231965184;4936319850334274741412078809146048148083741895941009114654474396983711224353417446962262045197856383393477505477973280094023949726711165663261126669605591177002445529480476038487890502381531567755558634715811353994327391489389290558855200081176760764718739706396900483240978730657140294649110134359414266048559671824916231306477002587239094360042350154952545802470606322972801646353436063947766328480090856249275448462579494056043236436228728235368429604750365818880;40.902421699953265;855424843898785778650468688892517766245337527771017691628800675458622368234770635453453268035721313464838536319204317436600114951824045136410481887261990497790782155517663237978924493859563971806234524636906072750703769428261584815707292273885678753751217897757958578211493985775946843387426178445884079034404511404875412044553895114554470411331453824977770023071523484455794044367453819591736633252601361572672883078046292866480463966829249391503762583797171078655225388251738165723285170108327040092410507074135216008649234296604007457860867904308194401415449141726135358710036082670235025408;101325;
24;1231;[0.3042622610642067, 0.25028533303475614, 0.11367747819730929, 0.07675158117747129, 0.08564751346079956, 0.060437834962041144, 0.051686717195697326, 0.05725128090771863];31955231965184;0;39.913851500023156;855424843898785778650468688892517766245337527771017691628800675458622368234770635453453268035721313464838536319204317436600114951824045136410481887261990497790782155517663237978924493859563971806234524636906072750703769428261584815707292273885678753751217897757958578211493985775946843387426178445884079034404511404875412044553895114554470411331453824977770023071523484455794044367453819591736633252601361572672883078046292866480463966829249391503762583797171078655225388251738165723285170108327040092410507074135216008649234296604007457860867904308194401415449141726135358710036082670235025408;101325;
25;2679;[0.37481503220297213, 0.27017907410165215, 0.09744976533532909, 0.05233567699260187, 0.05368305953813321, 0.05080672745066743, 0.05009919424269002, 0.05063147013595405];31955231965184;60844839774924148238142269859916978064086373404491991975915826011673682734432134722664267790862205228929243632923003429611740201148882840014789307744393435649221578532210200543340195130449543605596160426954586260079750741253800760902382585741141641705709355500892056588078705109974075423464676505869200966389656818786875811891123936833638499304770743874819402233659645518012582547793948898356282264214789109790968621442966779030667264;33.334743799990974;855424843898785778650468688892517766245337527771017691628800675458622368234770635453453268035721313464838536319204317436600114951824045136410481887261990497790782155517663237978924493859563971806234524636906072750703769428261584815707292273885678753751217897757958578211493985775946843387426178445884079034404511404875412044553895114554470411331453824977770023071523484455794044367453819591736633252601361572672883078046292866480463966829249391503762583797171078655225388251738165723285170108327040092410507074135216008649234296604007457860867904308194401415449141726135358710036082670235025408;101325;
26;894;[0.44494759327241395, 0.16650531827693232, 0.06418569033397907, 0.05512470300740119, 0.08754460225745554, 0.07367004898647339, 0.05169967582046693, 0.05632236804487761];31955231965184;22112192860988234497017661038759390355714706386133357124123944977900284874880694289483546141609806815404915214861727620464025238990228820506818110277259442614203935051082457272319105124151352448587160203985204331416412423750062768249811358410610024767179715293429134855395261344471346649996181165521063511308894893834297873941296499165603459839481071520263736588438513177799771715781661926214543226216612415781561077217354032759592254644773422622175409060130187392706099807906556036567323139464837641095675121882330057038751856464695993777789338201442517832358535626752;33.62715739995474;855424843898785778650468688892517766245337527771017691628800675458622368234770635453453268035721313464838536319204317436600114951824045136410481887261990497790782155517663237978924493859563971806234524636906072750703769428261584815707292273885678753751217897757958578211493985775946843387426178445884079034404511404875412044553895114554470411331453824977770023071523484455794044367453819591736633252601361572672883078046292866480463966829249391503762583797171078655225388251738165723285170108327040092410507074135216008649234296604007457860867904308194401415449141726135358710036082670235025408;101325;
27;896;[0.48625392350626273, 0.17534172853362362, 0.08380635168494452, 0.05190632361125738, 0.05110950635014133, 0.05070365497681016, 0.05082611891464171, 0.050052392422318535];31955231965184;22112192860988234497017661038759390355714706386133357124123944977900284874880694289483546141609806815404915214861727620464025238990228820506818110277259442614203934955086226506570929575874542756510662559992375630719193899963644467730812510156096152605855297874726088397092355859946229156616250986846802117111753169163484263872325550219019838708036558002491771239423413620441091733863563013660735358050826643263628907379672760405026071825204311922071899613273071932103719515808080072667098058531499351228972199549246115564203633499180673590825538569397293790624007323648;35.11006440001074;855424843898785778650468688892517766245337527771017691628800675458622368234770635453453268035721313464838536319204317436600114951824045136410481887261990497790782155517663237978924493859563971806234524636906072750703769428261584815707292273885678753751217897757958578211493985775946843387426178445884079034404511404875412044553895114554470411331453824977770023071523484455794044367453819591736633252601361572672883078046292866480463966829249391503762583797171078655225388251738165723285170108327040092410507074135216008649234296604007457860867904308194401415449141726135358710036082670235025408;101325;
28;1421;[0.141461641672852, 0.14562545921514633, 0.10435479817656967, 0.05940111411972127, 0.3945366557462206, 0.053027812598706786, 0.051138492078983314, 0.050454026391799925];31955231965184;0;35.0422825999558;855424843898785778650468688892517766245337527771017691628800675458622368234770635453453268035721313464838536319204317436600114951824045136410481887261990497790782155517663237978924493859563971806234524636906072750703769428261584815707292273885678753751217897757958578211493985775946843387426178445884079034404511404875412044553895114554470411331453824977770023071523484455794044367453819591736633252601361572672883078046292866480463966829249391503762583797171078655225388251738165723285170108327040092410507074135216008649234296604007457860867904308194401415449141726135358710036082670235025408;101325;
29;2742;[0.1901628630108917, 0.36666844747817157, 0.10174154740440888, 0.11350201119799813, 0.06371588429181936, 0.057566308838514504, 0.05453308880683834, 0.05210984897135743];31955231965184;60844839774924148238142269859916978064086373404491991975915826011673682734432134722664267790862205228929243632923003429611740201148882840014789307744393435649221578532210200543340195130449543605596160426954586260079750741253800760902382585741141641705709355500892056588078705109974075423464676505869200966389656818786875811891123936833638499304770743874819402233659645518012582547793948898356282264214789109790968621442966779030667264;34.146975499985274;855424843898785778650468688892517766245337527771017691628800675458622368234770635453453268035721313464838536319204317436600114951824045136410481887261990497790782155517663237978924493859563971806234524636906072750703769428261584815707292273885678753751217897757958578211493985775946843387426178445884079034404511404875412044553895114554470411331453824977770023071523484455794044367453819591736633252601361572672883078046292866480463966829249391503762583797171078655225388251738165723285170108327040092410507074135216008649234296604007457860867904308194401415449141726135358710036082670235025408;101325;
0;1226;[0.06938007521832378, 0.49393886506097845, 0.052052800782534485, 0.08634203399973914, 0.0906140273141566, 0.09284535106206411, 0.06469437898663616, 0.05013246757556732];3246398720;0;26.445875700039323;778003621321024647068419696546984564402339911218919024300409252397162515234482131722988157143784632469233450644926223530375365679579542414488984752724972358830615937096521252690315438910957838564894974376367387679075998694010317986360646009129662057547442414162683149529436447210042844726208662839808871669803563418161967138900039421644854319843976469888100043521436449610670756534723856707597865115752954627312632445229149595636422004825118611326090143071912980489841820724143722814371691005947182762171742077210618832387376133641264833137403855575276905923919542190066299188543488;101325;
1;570;[0.1562597731390155, 0.5213856048234979, 0.059825700388906396, 0.057739018862477044, 0.05330363592527557, 0.051299398647237114, 0.050177269088168955, 0.05000959912542142];3246398720;674810573150275710968556550255108348257895092350261142703977813046273342128927438033555485278619592408041319575232676437658190426962945232982763057258760659563507325001473111835693129652599122683389689731107038657428288766643695468675457991921491138082316685880724401239214994134930662376360448137351130253082757966031952265752864797202967511428383834062764872519284238492052667705896815327375788225173609283982954530931467869635838541012841154176812194191364669761422589621440458448461370951528004065446959267303461335516135962999777187250203609166103807069782016;15.785274000023492;778003621321024647068419696546984564402339911218919024300409252397162515234482131722988157143784632469233450644926223530375365679579542414488984752724972358830615937096521252690315438910957838564894974376367387679075998694010317986360646009129662057547442414162683149529436447210042844726208662839808871669803563418161967138900039421644854319843976469888100043521436449610670756534723856707597865115752954627312632445229149595636422004825118611326090143071912980489841820724143722814371691005947182762171742077210618832387376133641264833137403855575276905923919542190066299188543488;101325;
2;471;[0.4147883319747957, 0.24391670928761444, 0.07976253030460229, 0.05455748016048422, 0.05657895653036896, 0.0502438436607971, 0.05009785193124015, 0.050054296150097106];3246398720;674810573150275710968556550255108348257895092350261142703977813046273342128927438033555485278619592408041319575232676437658190426962945232982763057258760659563507325001473111835693129652599122683389689731107038657428288766643695468675457991921491138082316685880724401239214994134930662376360448137351130253082757966031952265752864797202967511428383834062764872519284238474943515389813583257471394703797516815633347628749368129963866598890559277144271994794191627321279840451531797547482343536445361360289066773855981386557832757054797158399210046355325586145017856;15.416026999999303;778003621321024647068419696546984564402339911218919024300409252397162515234482131722988157143784632469233450644926223530375365679579542414488984752724972358830615937096521252690315438910957838564894974376367387679075998694010317986360646009129662057547442414162683149529436447210042844726208662839808871669803563418161967138900039421644854319843976469888100043521436449610670756534723856707597865115752954627312632445229149595636422004825118611326090143071912980489841820724143722814371691005947182762171742077210618832387376133641264833137403855575276905923919542190066299188543488;101325;
3;457;[0.36239783506602513, 0.17988768116447829, 0.18043840187439697, 0.05115729545816855, 0.07601838295315272, 0.050056426453686576, 0.050020713158581184, 0.05002326387151081];3246398720;674810573150275710968556550255108348257895092350261142703977813046273342128927438033555485278619592408041319575232676437658190426962945232982763057258760659563507325001473111835693129652599122683389689731107038657428288766643695468675457991921491138082316685880724401239214994134930662376360448137351130253082757966031952265752050830597391357342192445904717843979593716218801436756952711942558792501915481650652704049541414725332161287538821821035154709436022759513618297964675006770371118245977342005007929287782761901117285269733521938430741937464032072803811328;15.255443200003356;778003621321024647068419696546984564402339911218919024300409252397162515234482131722988157143784632469233450644926223530375365679579542414488984752724972358830615937096521252690315438910957838564894974376367387679075998694010317986360646009129662057547442414162683149529436447210042844726208662839808871669803563418161967138900039421644854319843976469888100043521436449610670756534723856707597865115752954627312632445229149595636422004825118611326090143071912980489841820724143722814371691005947182762171742077210618832387376133641264833137403855575276905923919542190066299188543488;101325;
4;2584;[0.2824661021459873, 0.3312431488773198, 0.13308917788768865, 0.05061301954977211, 0.05114984767780138, 0.05129661073896772, 0.0501311259671558, 0.050010967155307166];3246398720;60844839774924148238142269859916978064086373404491991975915826011673682734432134714646288481719754139091013723359270405284690822168610426907578157328806806119856417378962370441098516368027172400671582678279255116968452403213272927868695455817299040387801261755686553388803530044023089230411007101935427558565054277323159033900567342506926412629345693693213275385656106821339455434116446029665422390309307855003078285283855575445143552;17.53588670003228;778003621321024647068419696546984564402339911218919024300409252397162515234482131722988157143784632469233450644926223530375365679579542414488984752724972358830615937096521252690315438910957838564894974376367387679075998694010317986360646009129662057547442414162683149529436447210042844726208662839808871669803563418161967138900039421644854319843976469888100043521436449610670756534723856707597865115752954627312632445229149595636422004825118611326090143071912980489841820724143722814371691005947182762171742077210618832387376133641264833137403855575276905923919542190066299188543488;101325;
5;981;[0.30483576766863674, 0.2624649400996035, 0.05731240344675138, 0.11552349770285829, 0.05870817250236754, 0.09358075925175025, 0.05403498176541671, 0.05353947756261548];3246398720;674810573150275710968556550255108348257895092350261142703977813046273342128927438033555485278619592408041319575232676437658190426962945232982763057258348358891829167550521596068910445264887952433261665005149210592738583766763780664910146778712631555759042706274006586825490364965653487287035875872775798134667644601388423805944598587941365290361887397613257571565396707106351302181455007904165301256662477059189139103064148979961384644188263972635582244214902493775974878076888042126671997518255434903679140952403777032267935330676166186631049916290842710729818112;19.5955959999701;778003621321024647068419696546984564402339911218919024300409252397162515234482131722988157143784632469233450644926223530375365679579542414488984752724972358830615937096521252690315438910957838564894974376367387679075998694010317986360646009129662057547442414162683149529436447210042844726208662839808871669803563418161967138900039421644854319843976469888100043521436449610670756534723856707597865115752954627312632445229149595636422004825118611326090143071912980489841820724143722814371691005947182762171742077210618832387376133641264833137403855575276905923919542190066299188543488;101325;
6;763;[0.1600018592376756, 0.3381205814528685, 0.23245774673435232, 0.06177990152739279, 0.053843773914497156, 0.05191979278816132, 0.050100031311719674, 0.05177631303333277];3246398720;674810573150275710968556550255108348257895092350261142703977813046273342128927438033555485278619592408041319575232676437658190426962945232982763057258760659563507325001473111835693129652599122683389689731107038657428288766643695468675457991921491138082316685880724401239214994134930662376360448137351130253082757966031952265752050830597391357342192445904717843979593716217660826602547163137898499600490408819429396922729274742687363158064003029232985362809544556684275448020014429376972516418305165824664069788219596571186731722670523269840675699943313524742160384;19.41559220000636;778003621321024647068419696546984564402339911218919024300409252397162515234482131722988157143784632469233450644926223530375365679579542414488984752724972358830615937096521252690315438910957838564894974376367387679075998694010317986360646009129662057547442414162683149529436447210042844726208662839808871669803563418161967138900039421644854319843976469888100043521436449610670756534723856707597865115752954627312632445229149595636422004825118611326090143071912980489841820724143722814371691005947182762171742077210618832387376133641264833137403855575276905923919542190066299188543488;101325;
